game_id,blue_kills,blue_deaths,blue_assists,blue_elite_monsters,blue_dragons,blue_heralds,blue_towers_destroyed,blue_total_gold,blue_avg_level,blue_total_experience,blue_total_minions_killed,blue_total_jungle_minions_killed,blue_gold_diff,blue_experience_diff,blue_cs_per_min,blue_gold_per_min,red_kills,red_deaths,red_assists,red_elite_monsters,red_dragons,red_heralds,red_towers_destroyed,red_total_gold,red_avg_level,red_total_experience,red_total_minions_killed,red_total_jungle_minions_killed,red_gold_diff,red_experience_diff,red_cs_per_min,red_gold_per_min,winner,blue_kda,red_kda,blue_vision_score,red_vision_score,first_blood
4525317439,5,5,5,0,0,0,0,15930,6.8,17859,236,48,179,-962,23.6,1593,5,5,4,2,1,1,0,15751,7.2,18821,225,52,-179,962,22.5,1575.1,red,2,1.8,17,40,red
4473666102,1,10,1,0,0,0,0,13785,6.8,16211,215,43,-4124,-3090,21.5,1378.5,10,1,13,1,1,0,0,17909,7.2,19301,260,54,4124,3090,26,1790.9,red,0.2,23,16,19,red
4462822910,6,2,7,1,0,1,0,16898,7.2,19309,247,57,2927,3135,24.7,1689.8,2,6,2,0,0,0,0,13971,6.6,16174,212,49,-2927,-3135,21.2,1397.1,blue,6.5,0.67,19,19,blue
4484040931,7,7,5,2,1,1,0,18333,6.8,18853,229,64,1665,1578,22.9,1833.3,7,7,15,0,0,0,0,16668,6.8,17275,181,56,-1665,-1578,18.1,1666.8,blue,1.71,3.14,74,14,red
4526149121,1,6,1,1,1,0,0,14289,6.8,16754,220,56,-2946,-2952,22,1428.9,6,1,7,0,0,0,0,17235,7.2,19706,223,67,2946,2952,22.3,1723.5,red,0.33,13,15,18,red
4469941308,7,3,13,0,0,0,0,16501,7,18045,208,63,1440,1148,20.8,1650.1,3,7,2,0,0,0,0,15061,6.8,16897,258,42,-1440,-1148,25.8,1506.1,blue,6.67,0.71,14,20,blue
4459966924,5,1,5,0,0,0,0,16618,7.2,19643,250,52,2263,1451,25,1661.8,1,5,1,0,0,0,0,14355,6.8,18192,243,52,-2263,-1451,24.3,1435.5,blue,10,0.4,18,17,blue
4506726377,6,0,6,2,1,1,0,16557,7.2,18637,261,50,1878,703,26.1,1655.7,0,6,0,0,0,0,0,14679,7,17934,233,56,-1878,-703,23.3,1467.9,red,12.03,0,56,19,blue
4447641028,11,14,10,0,0,0,0,16978,5.6,13699,158,28,-4259,-3503,15.8,1697.8,14,11,21,1,0,1,2,21237,7,17202,203,34,4259,3503,20.3,2123.7,red,1.5,3.18,80,31,blue
4417369885,6,10,6,0,0,0,0,16577,6.6,16338,221,36,-1311,-1472,22.1,1657.7,10,6,12,1,1,0,0,17888,7,17810,169,72,1311,1472,16.9,1788.8,red,1.2,3.67,18,20,red
4495165878,4,9,2,0,0,0,0,14706,6.6,16463,195,44,-3856,-1959,19.5,1470.6,9,4,14,0,0,0,0,18562,7,18422,250,48,3856,1959,25,1856.2,red,0.67,5.75,19,33,blue
4514844404,7,9,8,0,0,0,0,16795,6.8,18170,217,52,-1317,-816,21.7,1679.5,9,7,14,1,1,0,0,18112,7.4,18986,247,51,1317,816,24.7,1811.2,red,1.67,3.29,19,18,red
4465219172,4,5,3,1,1,0,0,15288,7,18195,242,56,-1538,-320,24.2,1528.8,5,4,9,0,0,0,0,16826,7,18515,226,60,1538,320,22.6,1682.6,red,1.4,3.5,58,22,red
4527045215,5,6,5,2,1,1,0,14875,6.8,17019,194,48,-1641,-602,19.4,1487.5,6,5,5,0,0,0,0,16516,6.8,17621,217,44,1641,602,21.7,1651.6,blue,1.67,2.2,63,21,red
4458968842,7,10,6,1,0,1,0,16861,6.8,17932,184,35,-1255,-254,18.4,1686.1,10,7,10,0,0,0,0,18116,7.2,18186,195,48,1255,254,19.5,1811.6,blue,1.3,2.86,16,86,red
4461046174,9,10,8,1,1,0,0,17136,6.8,17077,203,34,-1154,-93,20.3,1713.6,10,9,13,0,0,0,0,18290,6.6,17170,189,64,1154,93,18.9,1829,red,1.7,2.56,16,17,blue
4507620786,8,7,10,1,1,0,0,17765,7.2,19108,242,52,2312,2522,24.2,1776.5,7,8,5,0,0,0,0,15453,6.6,16586,170,40,-2312,-2522,17,1545.3,blue,2.57,1.5,16,17,red
4474784540,3,10,1,0,0,0,0,14555,6.6,16626,200,52,-4431,-4570,20,1455.5,10,3,12,1,1,0,0,18986,7.6,21196,251,68,4431,4570,25.1,1898.6,red,0.4,7.33,51,90,blue
4519753896,2,10,2,1,1,0,0,14020,6.4,15872,203,55,-4215,-1902,20.3,1402,10,2,11,1,0,1,0,18235,6.8,17774,229,48,4215,1902,22.9,1823.5,red,0.4,10.5,20,18,red
4496724887,8,2,13,1,1,0,0,17575,7.2,18579,228,52,2658,1915,22.8,1757.5,2,8,2,0,0,0,0,14917,6.6,16664,211,50,-2658,-1915,21.1,1491.7,blue,10.5,0.5,28,21,blue
4513351199,5,8,3,1,1,0,0,15307,6.8,17610,227,56,-2576,-2182,22.7,1530.7,8,5,5,0,0,0,0,17883,7.4,19792,249,56,2576,2182,24.9,1788.3,red,1,2.6,20,19,red
4494806155,5,1,4,0,0,0,0,16751,7.2,19355,245,53,3029,1278,24.5,1675.1,1,5,1,1,1,0,0,13722,6.8,18077,189,66,-3029,-1278,18.9,1372.2,blue,9,0.4,23,13,blue
4527400010,7,5,10,0,0,0,0,16271,7,17500,218,40,787,846,21.8,1627.1,5,7,4,1,1,0,0,15484,6.8,16654,208,46,-787,-846,20.8,1548.4,blue,3.4,1.29,16,16,red
4519404652,7,6,6,0,0,0,0,16420,6.8,17929,209,55,-514,-1465,20.9,1642,6,7,9,1,1,0,0,16934,7.2,19394,236,68,514,1465,23.6,1693.4,red,2.17,2.14,23,39,blue
4435781298,6,6,4,0,0,0,0,15570,7,17682,180,49,-227,923,18,1557,6,6,5,1,1,0,0,15797,6.6,16759,227,36,227,-923,22.7,1579.7,blue,1.67,1.83,24,18,red
4527150511,3,3,1,0,0,0,0,14948,6.8,17612,218,48,-347,125,21.8,1494.8,3,3,2,0,0,0,0,15295,6.6,17487,204,52,347,-125,20.4,1529.5,red,1.33,1.67,19,19,red
4502743834,4,8,8,1,0,1,0,15167,6.4,15683,220,37,-1645,-1268,22,1516.7,8,4,17,0,0,0,0,16812,6.4,16951,198,44,1645,1268,19.8,1681.2,red,1.5,6.25,29,22,blue
4514249734,3,2,3,0,0,0,0,15484,6.8,18175,250,49,239,-709,25,1548.4,2,3,0,2,1,1,0,15245,7.2,18884,209,88,-239,709,20.9,1524.5,blue,3,0.67,14,14,red
4417621987,8,8,12,0,0,0,0,17856,6.8,18232,221,50,226,-955,22.1,1785.6,8,8,8,1,1,0,0,17630,7.2,19187,221,50,-226,955,22.1,1763,blue,2.5,2,23,13,blue
4498639695,3,7,5,0,0,0,0,14767,7,17485,212,68,-2150,-1486,21.2,1476.7,7,3,9,1,1,0,0,16917,7.2,18971,225,59,2150,1486,22.5,1691.7,red,1.14,5.33,18,14,red
4498399527,11,5,11,1,0,1,0,18474,7,18239,217,43,2680,1517,21.7,1847.4,5,11,4,0,0,0,0,15794,6.4,16722,219,51,-2680,-1517,21.9,1579.4,blue,4.4,0.82,22,18,blue
4470053265,0,3,0,0,0,0,0,14183,6.8,17942,243,64,-975,334,24.3,1418.3,3,0,5,1,1,0,0,15158,7,17608,206,48,975,-334,20.6,1515.8,red,0,12.65,17,17,red
4527122905,4,4,5,1,0,1,0,15971,7.2,18396,242,59,484,-614,24.2,1597.1,4,4,1,1,1,0,0,15487,7.2,19010,242,64,-484,614,24.2,1548.7,blue,2.25,1.25,18,22,blue
4490918171,2,9,0,0,0,0,0,14319,6.4,16192,210,56,-2914,-1623,21,1431.9,9,2,15,0,0,0,0,17233,6.8,17815,193,37,2914,1623,19.3,1723.3,red,0.22,12,19,76,red
4512833184,3,3,4,1,1,0,0,16206,7,18093,260,54,-795,-1185,26,1620.6,3,3,4,1,0,1,0,17001,7.2,19278,242,80,795,1185,24.2,1700.1,red,2.33,2.33,48,59,red
4470330490,5,3,5,1,1,0,0,15704,7.2,18000,213,59,1208,1363,21.3,1570.4,3,5,3,0,0,0,0,14496,6.8,16637,209,52,-1208,-1363,20.9,1449.6,red,3.33,1.2,45,23,blue
4463280330,9,9,6,1,1,0,0,18137,7,19154,218,62,201,1596,21.8,1813.7,9,9,14,0,0,0,0,17936,6.6,17558,197,61,-201,-1596,19.7,1793.6,blue,1.67,2.56,20,20,red
4504190601,2,9,2,0,0,0,0,14944,6.6,17675,239,47,-2695,-1275,23.9,1494.4,9,2,9,1,1,0,0,17639,7,18950,252,46,2695,1275,25.2,1763.9,red,0.44,9,23,17,red
4517670386,1,14,1,0,0,0,0,13172,6,14988,187,28,-7079,-4936,18.7,1317.2,14,1,21,1,1,0,0,20251,7.4,19924,222,63,7079,4936,22.2,2025.1,red,0.14,35,46,20,red
4521391433,9,6,11,1,1,0,0,18363,7.2,18844,220,52,2120,358,22,1836.3,6,9,5,0,0,0,0,16243,7,18486,215,56,-2120,-358,21.5,1624.3,red,3.33,1.22,17,17,blue
4523062555,4,8,2,0,0,0,0,15200,6.6,17118,228,49,-1806,-541,22.8,1520,8,4,10,0,0,0,0,17006,7,17659,224,49,1806,541,22.4,1700.6,red,0.75,4.5,17,20,red
4458733619,7,7,6,0,0,0,0,17315,7,18632,218,48,297,518,21.8,1731.5,7,7,11,0,0,0,0,17018,7,18114,221,46,-297,-518,22.1,1701.8,red,1.86,2.57,38,23,red
4502966435,4,4,1,1,0,1,0,16516,7.4,19168,259,60,1234,1855,25.9,1651.6,4,4,5,0,0,0,0,15282,6.8,17313,229,44,-1234,-1855,22.9,1528.2,blue,1.25,2.25,19,11,blue
4527093291,4,9,2,0,0,0,0,14010,6.4,15841,170,45,-3956,-2930,17,1401,9,4,9,1,1,0,0,17966,7,18771,207,62,3956,2930,20.7,1796.6,red,0.67,4.5,12,17,red
4505214335,4,7,4,0,0,0,0,15580,6.8,17701,205,52,-731,-118,20.5,1558,7,4,6,2,1,1,0,16311,6.8,17819,229,54,731,118,22.9,1631.1,red,1.14,3.25,15,14,blue
4474787155,7,2,7,1,0,1,0,17731,7.6,20617,238,80,3339,3179,23.8,1773.1,2,7,2,1,1,0,0,14392,6.8,17438,236,46,-3339,-3179,23.6,1439.2,blue,7,0.57,14,12,red
4526583162,9,3,13,1,1,0,0,19186,7.2,19737,261,52,4331,3427,26.1,1918.6,3,9,4,0,0,0,0,14855,6.4,16310,199,48,-4331,-3427,19.9,1485.5,blue,7.33,0.78,20,16,blue
4506026519,7,3,6,0,0,0,0,18135,7,19138,252,40,2275,1360,25.2,1813.5,3,7,3,0,0,0,0,15860,7,17778,212,72,-2275,-1360,21.2,1586,blue,4.33,0.86,20,20,blue
4455419098,7,9,4,0,0,0,0,15947,7,17802,204,56,-2086,-2017,20.4,1594.7,9,7,10,1,1,0,0,18033,7.2,19819,188,64,2086,2017,18.8,1803.3,red,1.22,2.71,19,22,blue
4517480470,10,16,11,1,1,0,0,16681,6.4,16014,168,35,-3637,-2456,16.8,1668.1,16,10,17,0,0,0,0,20318,7.2,18470,219,49,3637,2456,21.9,2031.8,red,1.31,3.3,15,23,red
4523038928,5,1,4,1,1,0,0,16733,7.2,19451,232,62,2685,2307,23.2,1673.3,1,5,2,0,0,0,0,14048,6.8,17144,207,63,-2685,-2307,20.7,1404.8,blue,9,0.6,15,21,blue
4477682436,4,9,4,0,0,0,0,15233,7,17625,220,44,-1121,-858,22,1523.3,9,4,6,1,1,0,0,16354,7,18483,210,40,1121,858,21,1635.4,blue,0.89,3.75,14,20,red
4524565861,7,0,7,0,0,0,0,18406,7.4,19320,247,56,4990,2055,24.7,1840.6,0,7,0,1,1,0,0,13416,6.8,17265,196,70,-4990,-2055,19.6,1341.6,blue,12.03,0,16,80,blue
4486380071,7,16,7,0,0,0,0,16711,6.4,15855,201,51,-3289,-4291,20.1,1671.1,16,7,17,1,0,1,0,20000,7.4,20146,201,49,3289,4291,20.1,2000,red,0.88,4.71,16,16,blue
4479922786,7,8,7,0,0,0,0,16093,6.4,16567,175,40,-1805,-2047,17.5,1609.3,8,7,9,1,1,0,0,17898,6.8,18614,238,48,1805,2047,23.8,1789.8,red,1.75,2.43,18,38,red
4495296529,3,3,2,0,0,0,0,15563,7.2,18747,252,42,446,429,25.2,1556.3,3,3,2,0,0,0,0,15117,6.8,18318,229,62,-446,-429,22.9,1511.7,blue,1.67,1.67,17,20,blue
4492085099,5,5,4,1,0,1,0,15745,6.8,17698,203,60,-859,361,20.3,1574.5,5,5,8,1,1,0,0,16604,6.8,17337,220,52,859,-361,22,1660.4,red,1.8,2.6,18,20,blue
4508010567,8,6,12,0,0,0,0,15958,6.6,17066,185,44,231,-184,18.5,1595.8,6,8,2,1,1,0,0,15727,6.8,17250,208,48,-231,184,20.8,1572.7,red,3.33,1,21,16,red
4524225995,9,5,12,1,1,0,0,17501,7,17203,195,45,3195,1056,19.5,1750.1,5,9,4,0,0,0,0,14306,6.4,16147,166,36,-3195,-1056,16.6,1430.6,blue,4.2,1,27,20,blue
4526275078,7,3,6,1,1,0,0,18038,7.2,19458,240,64,3973,3481,24,1803.8,3,7,1,0,0,0,0,14065,6.6,15977,195,48,-3973,-3481,19.5,1406.5,blue,4.33,0.57,19,15,red
4510818767,4,10,4,0,0,0,0,16256,6.8,17776,248,57,-2528,-2509,24.8,1625.6,10,4,15,2,1,1,0,18784,7.6,20285,221,58,2528,2509,22.1,1878.4,red,0.8,6.25,17,20,blue
4488597120,6,5,2,0,0,0,0,16589,7,18101,239,46,636,-419,23.9,1658.9,5,6,3,1,1,0,0,15953,7.2,18520,216,67,-636,419,21.6,1595.3,blue,1.6,1.33,17,53,red
4472940975,5,1,6,1,1,0,0,15258,7,18398,223,44,993,872,22.3,1525.8,1,5,1,0,0,0,0,14265,6.8,17526,225,59,-993,-872,22.5,1426.5,red,11,0.4,22,71,blue
4526284156,7,9,8,0,0,0,0,16481,7,17470,223,44,-246,-1064,22.3,1648.1,9,7,6,0,0,0,0,16727,7,18534,220,31,246,1064,22,1672.7,blue,1.67,2.14,20,12,red
4501534072,6,5,7,0,0,0,0,15913,7,17268,195,68,-125,-637,19.5,1591.3,5,6,7,1,1,0,0,16038,6.8,17905,232,48,125,637,23.2,1603.8,red,2.6,2,56,25,red
4514010744,4,2,3,1,1,0,0,16162,6.8,17887,257,52,1766,719,25.7,1616.2,2,4,3,0,0,0,0,14396,6.6,17168,215,48,-1766,-719,21.5,1439.6,blue,3.5,1.25,17,18,blue
4508174321,8,4,7,0,0,0,0,17264,7,18035,214,36,1811,875,21.4,1726.4,4,8,5,0,0,0,0,15453,6.6,17160,186,51,-1811,-875,18.6,1545.3,blue,3.75,1.12,43,16,blue
4446018252,7,7,8,1,1,0,0,16700,7,17519,241,40,-418,-1320,24.1,1670,7,7,9,0,0,0,0,17118,7,18839,224,48,418,1320,22.4,1711.8,red,2.14,2.29,23,19,blue
4513214208,7,8,10,0,0,0,0,16337,6.8,17367,197,47,-38,281,19.7,1633.7,8,7,4,1,1,0,0,16375,6.6,17086,192,43,38,-281,19.2,1637.5,red,2.12,1.71,45,19,red
4525996242,4,11,7,0,0,0,0,15790,6.8,17533,208,47,-2878,-1184,20.8,1579,11,4,13,0,0,0,0,18668,7,18717,234,44,2878,1184,23.4,1866.8,blue,1,6,40,34,red
4513138341,4,6,5,0,0,0,0,15970,7,17837,217,55,-703,-653,21.7,1597,6,4,6,1,1,0,0,16673,7.2,18490,221,52,703,653,22.1,1667.3,blue,1.5,3,16,25,red
4520994521,2,7,3,0,0,0,0,14933,7.2,18353,213,52,-1957,-354,21.3,1493.3,7,2,4,2,1,1,0,16890,7,18707,220,60,1957,354,22,1689,red,0.71,5.5,42,22,red
4483840254,9,6,8,2,1,1,0,18060,7.4,19784,241,52,1982,2243,24.1,1806,6,9,5,0,0,0,0,16078,6.6,17541,206,48,-1982,-2243,20.6,1607.8,blue,2.83,1.22,23,20,red
4457455707,4,8,5,0,0,0,0,14732,6.6,16524,208,35,-2642,-2116,20.8,1473.2,8,4,8,0,0,0,0,17374,7,18640,227,44,2642,2116,22.7,1737.4,red,1.12,4,16,34,red
4473463200,7,4,3,1,1,0,0,17121,7,18545,242,56,2393,725,24.2,1712.1,4,7,3,0,0,0,0,14728,7,17820,194,47,-2393,-725,19.4,1472.8,blue,2.5,1,21,30,blue
4506223983,11,7,9,1,1,0,0,18913,6.6,17351,229,38,3002,1582,22.9,1891.3,7,11,8,0,0,0,0,15911,6.4,15769,170,45,-3002,-1582,17,1591.1,blue,2.86,1.36,20,11,blue
4518849828,7,4,6,2,1,1,0,17237,7.2,18352,196,56,1346,849,19.6,1723.7,4,7,3,0,0,0,0,15891,6.8,17503,241,45,-1346,-849,24.1,1589.1,blue,3.25,1,14,19,blue
4458793394,1,11,1,0,0,0,0,13265,6.4,15753,195,52,-6200,-3576,19.5,1326.5,11,1,8,1,1,0,1,19465,7.2,19329,248,44,6200,3576,24.8,1946.5,red,0.18,19,20,21,red
4524969913,14,3,19,1,1,0,0,21020,7.6,21002,237,73,7166,4491,23.7,2102,3,14,6,0,0,0,0,13854,6.6,16511,193,40,-7166,-4491,19.3,1385.4,blue,11,0.64,15,17,blue
4475174876,7,3,11,0,0,0,0,17320,7,18039,210,44,2199,459,21,1732,3,7,4,0,0,0,0,15121,6.8,17580,234,49,-2199,-459,23.4,1512.1,red,6,1,22,16,blue
4477872277,6,8,8,1,1,0,0,15586,6.8,17198,199,45,-1022,-1301,19.9,1558.6,8,6,7,0,0,0,0,16608,6.8,18499,210,41,1022,1301,21,1660.8,blue,1.75,2.5,18,20,blue
4455474376,8,6,5,0,0,0,0,17208,7.6,20217,218,54,931,740,21.8,1720.8,6,8,5,0,0,0,0,16277,7.2,19477,209,56,-931,-740,20.9,1627.7,red,2.17,1.38,91,18,red
4518019885,0,9,0,0,0,0,0,13282,6.4,16226,194,60,-6225,-3975,19.4,1328.2,9,0,9,1,1,0,0,19507,7.4,20201,226,52,6225,3975,22.6,1950.7,red,0,12.65,16,14,red
4520985239,5,12,6,1,1,0,0,15555,6.6,17008,222,41,-3638,-3337,22.2,1555.5,12,5,13,0,0,0,0,19193,7.6,20345,227,56,3638,3337,22.7,1919.3,red,0.92,5,56,19,blue
4525324853,4,5,2,1,0,1,0,17008,7.2,19831,255,68,1903,4023,25.5,1700.8,5,4,12,1,1,0,0,15105,6.4,15808,182,52,-1903,-4023,18.2,1510.5,blue,1.2,4.25,39,25,red
4504703717,6,7,7,1,0,1,0,16050,6.8,17391,191,48,-513,-1056,19.1,1605,7,6,10,0,0,0,0,16563,6.8,18447,235,36,513,1056,23.5,1656.3,red,1.86,2.83,21,101,blue
4510904711,8,8,6,1,0,1,0,16830,7,18264,203,48,257,1183,20.3,1683,8,8,9,1,1,0,0,16573,7,17081,180,56,-257,-1183,18,1657.3,red,1.75,2.12,10,30,blue
4492423421,6,8,5,0,0,0,0,16370,6.8,17433,209,39,-633,-1089,20.9,1637,8,6,12,1,1,0,0,17003,7.2,18522,195,66,633,1089,19.5,1700.3,blue,1.38,3.33,11,15,blue
4458785938,3,9,3,0,0,0,0,14851,6.6,16367,183,66,-3151,-3729,18.3,1485.1,9,3,9,0,0,0,0,18002,7.4,20096,207,46,3151,3729,20.7,1800.2,red,0.67,6,13,16,red
4520732095,4,8,3,0,0,0,0,15325,6.8,17018,215,31,-1931,-1572,21.5,1532.5,8,4,16,1,1,0,0,17256,7.2,18590,220,52,1931,1572,22,1725.6,red,0.88,6,15,18,blue
4460077928,9,8,12,0,0,0,0,18385,7.4,19948,248,65,607,1293,24.8,1838.5,8,9,8,2,1,1,0,17778,7,18655,240,56,-607,-1293,24,1777.8,blue,2.62,1.78,21,22,blue
4518093689,2,7,0,0,0,0,0,14074,6.4,16376,203,43,-3510,-3014,20.3,1407.4,7,2,4,1,0,1,0,17584,7.2,19390,266,44,3510,3014,26.6,1758.4,red,0.29,5.5,15,16,red
4501370502,5,5,2,1,1,0,0,16299,7.2,18568,225,62,1063,-125,22.5,1629.9,5,5,3,0,0,0,0,15236,7,18693,202,57,-1063,125,20.2,1523.6,red,1.4,1.6,16,14,blue
4512954515,7,6,14,1,1,0,0,16644,6.8,17295,238,48,60,-325,23.8,1664.4,6,7,11,0,0,0,0,16584,6.8,17620,229,44,-60,325,22.9,1658.4,red,3.5,2.43,27,27,red
4519014512,6,5,8,2,1,1,0,16997,6.8,17893,215,46,639,-401,21.5,1699.7,5,6,6,0,0,0,0,16358,6.8,18294,220,58,-639,401,22,1635.8,red,2.8,1.83,18,17,blue
4522561277,3,2,1,0,0,0,0,15360,7,18355,220,55,960,39,22,1536,2,3,2,0,0,0,0,14400,6.8,18316,206,52,-960,-39,20.6,1440,red,2,1.33,17,19,blue
4458533375,7,1,6,1,1,0,0,17141,7,18486,230,36,3332,1330,23,1714.1,1,7,0,1,0,1,0,13809,6.8,17156,218,48,-3332,-1330,21.8,1380.9,blue,13,0.14,17,40,blue
4472632367,7,6,8,1,0,1,0,17882,7.2,19474,233,55,2689,1875,23.3,1788.2,6,7,5,0,0,0,0,15193,6.8,17599,218,32,-2689,-1875,21.8,1519.3,blue,2.5,1.57,20,15,red
4507922418,11,9,10,1,1,0,0,18342,7.2,19368,190,65,-30,1414,19,1834.2,9,11,10,0,0,0,0,18372,7,17954,164,48,30,-1414,16.4,1837.2,red,2.33,1.73,43,56,red
4477117307,4,6,8,0,0,0,0,15251,7,18342,197,39,-2343,-2231,19.7,1525.1,6,4,5,2,1,1,0,17594,7.4,20573,238,80,2343,2231,23.8,1759.4,red,2,2.75,19,16,blue
4526116329,8,6,5,0,0,0,0,17693,7,18557,251,40,2501,2231,25.1,1769.3,6,8,7,0,0,0,0,15192,6.4,16326,176,52,-2501,-2231,17.6,1519.2,blue,2.17,1.62,16,16,blue
4456005306,4,8,4,0,0,0,0,15385,6.8,17267,219,52,-2109,-335,21.9,1538.5,8,4,14,1,1,0,0,17494,7,17602,226,40,2109,335,22.6,1749.4,red,1,5.5,17,19,red
4527144982,7,5,7,0,0,0,0,17549,7.4,19400,239,54,2588,1353,23.9,1754.9,5,7,6,0,0,0,0,14961,6.6,18047,192,50,-2588,-1353,19.2,1496.1,blue,2.8,1.57,55,14,blue
4525573622,5,10,6,0,0,0,0,15148,6.6,16861,219,40,-4085,-3256,21.9,1514.8,10,5,14,2,1,1,0,19233,7.4,20117,220,60,4085,3256,22,1923.3,red,1.1,4.8,12,15,red
4513250819,11,11,6,2,1,1,0,17558,7,18661,174,64,-369,-379,17.4,1755.8,11,11,11,0,0,0,0,17927,7.4,19040,188,44,369,379,18.8,1792.7,red,1.55,2,17,38,blue
4525210320,6,3,9,1,1,0,0,16989,7,18073,242,48,1359,132,24.2,1698.9,3,6,2,0,0,0,0,15630,7,17941,239,60,-1359,-132,23.9,1563,red,5,0.83,40,56,blue
4526332479,11,5,9,0,0,0,0,18786,7.4,19353,244,40,3559,3296,24.4,1878.6,5,11,5,0,0,0,0,15227,6.4,16057,187,56,-3559,-3296,18.7,1522.7,blue,4,0.91,22,19,red
4526360728,4,7,2,0,0,0,0,15188,6.8,17740,194,69,-1269,-1991,19.4,1518.8,7,4,5,1,0,1,0,16457,7.2,19731,213,67,1269,1991,21.3,1645.7,red,0.86,3,19,21,red
4459678917,4,7,7,0,0,0,0,15520,6.8,18045,199,72,-2195,-291,19.9,1552,7,4,8,0,0,0,0,17715,7,18336,255,48,2195,291,25.5,1771.5,blue,1.57,3.75,14,17,red
4489870800,13,6,22,1,1,0,0,20876,7.6,21016,226,56,4988,3720,22.6,2087.6,6,13,6,1,0,1,0,15888,6.8,17296,212,51,-4988,-3720,21.2,1588.8,blue,5.83,0.92,54,21,blue
4505884702,6,2,5,0,0,0,0,17059,7.2,18997,268,52,2714,2819,26.8,1705.9,2,6,2,0,0,0,0,14345,6.6,16178,209,38,-2714,-2819,20.9,1434.5,blue,5.5,0.67,16,83,red
4478623490,7,6,6,0,0,0,0,16760,6.8,17857,206,51,-1052,-1064,20.6,1676,6,7,6,1,1,0,0,17812,7.2,18921,231,68,1052,1064,23.1,1781.2,red,2.17,1.71,23,21,blue
4474736524,3,9,2,0,0,0,0,14660,6.6,17265,203,45,-3251,-2143,20.3,1466,9,3,5,1,1,0,0,17911,7.2,19408,234,52,3251,2143,23.4,1791.1,red,0.56,4.67,19,17,red
4456404061,6,5,5,1,0,1,0,15510,7,17367,202,33,-264,550,20.2,1551,5,6,6,1,1,0,0,15774,6.6,16817,202,51,264,-550,20.2,1577.4,red,2.2,1.83,45,21,blue
4476661936,9,14,9,1,0,1,0,16897,6.4,15328,159,26,-2191,-1391,15.9,1689.7,14,9,19,1,1,0,0,19088,6.8,16719,185,39,2191,1391,18.5,1908.8,red,1.29,3.67,20,20,red
4526071907,8,2,12,0,0,0,0,16861,7,18373,227,40,1297,564,22.7,1686.1,2,8,3,0,0,0,0,15564,7,17809,230,52,-1297,-564,23,1556.4,red,10,0.62,17,16,red
4526732497,11,6,9,1,1,0,0,18445,7.2,19242,218,42,2691,2052,21.8,1844.5,6,11,5,0,0,0,0,15754,6.6,17190,205,40,-2691,-2052,20.5,1575.4,blue,3.33,1,18,18,blue
4526899481,4,10,2,0,0,0,0,15777,6.6,18203,221,58,-2713,-1456,22.1,1577.7,10,4,12,1,1,0,0,18490,7.4,19659,219,65,2713,1456,21.9,1849,red,0.6,5.5,20,26,red
4499966434,7,3,7,0,0,0,0,18284,7.2,19460,224,66,2748,2277,22.4,1828.4,3,7,2,1,1,0,0,15536,7,17183,211,66,-2748,-2277,21.1,1553.6,red,4.67,0.71,28,19,red
4519077677,10,8,9,0,0,0,0,17047,6.8,17725,192,38,-537,29,19.2,1704.7,8,10,8,0,0,0,0,17584,7,17696,207,44,537,-29,20.7,1758.4,red,2.38,1.6,17,17,blue
4494870999,5,0,4,1,0,1,1,17606,7.6,20053,229,60,4027,3285,22.9,1760.6,0,5,0,0,0,0,0,13579,6.6,16768,220,52,-4027,-3285,22,1357.9,blue,12.03,0,20,20,blue
4526855429,7,9,10,0,0,0,0,17447,7,17850,216,55,705,1616,21.6,1744.7,9,7,13,0,0,0,0,16742,6.6,16234,194,36,-705,-1616,19.4,1674.2,red,1.89,3.14,10,21,blue
4515231916,1,7,0,1,1,0,0,13789,6.8,16947,210,63,-4038,-2854,21,1378.9,7,1,12,0,0,0,0,17827,7.4,19801,252,52,4038,2854,25.2,1782.7,red,0.14,19,76,27,red
4520362775,11,9,16,0,0,0,0,18557,7.2,18792,192,44,524,478,19.2,1855.7,9,11,7,1,1,0,0,18033,7,18314,213,48,-524,-478,21.3,1803.3,red,3,1.45,20,18,red
4525318009,4,3,5,0,0,0,0,15568,6.8,17520,246,36,40,-731,24.6,1556.8,3,4,6,0,0,0,0,15528,6.8,18251,211,56,-40,731,21.1,1552.8,red,3,2.25,14,37,red
4449209158,10,5,9,0,0,0,0,17327,7.2,18807,220,30,1291,20,22,1732.7,5,10,6,1,1,0,0,16036,7.2,18787,210,63,-1291,-20,21,1603.6,red,3.8,1.1,22,84,blue
4510530243,6,5,9,1,1,0,0,16110,7,17501,206,36,72,-81,20.6,1611,5,6,5,0,0,0,0,16038,6.8,17582,217,59,-72,81,21.7,1603.8,red,3,1.67,19,17,red
4503029657,10,9,10,0,0,0,0,18209,6.8,16955,200,37,1287,440,20,1820.9,9,10,16,0,0,0,0,16922,6.2,16515,198,53,-1287,-440,19.8,1692.2,blue,2.22,2.5,22,12,red
4483768232,5,6,5,1,0,1,0,16023,6.8,17244,207,60,1299,-918,20.7,1602.3,6,5,7,1,1,0,0,14724,7,18162,173,50,-1299,918,17.3,1472.4,blue,1.67,2.6,20,18,blue
